lens_id,relation,entity
312,mount,8
312,focal_length,6
312,sharpness,9.3
312,aberration,8.8
312,bokeh,8.3
312,autofocus,0.0
312,handling,8.0
312,value,10.0
312,reviews,9
312,views,"64,152"
312,last_date,"Thu July 25, 2024"
312,recommended_by,100% of reviewers
312,price,$77.14 
312,rating,9.25
312,description,"This is a one-touch telephoto zoom with a very useful range. Data for a Super-Takumar version (product number 43770) was published, but that lens has never been sighted. Please contact a forum administrator if you own or have seen that variant. A Super-Multi-Coated Takumar with product number 43770 is known to exist and is owned by one of our forum members."
312,image_link,https://www.pentaxforums.com/lensreviews/data/48/Pentax_Takumar_85-210mm.jpg
312,lens_link,https://www.pentaxforums.com/lensreviews/Super-Multi-Coated-TAKUMAR-ZOOM-Super-Takumar-Zoom-85-210mm-F4.5.html
313,lens_name,S-M-C Takumar Zoom 135-600mm F6.7
313,mount,8
313,focal_length,6
313,sharpness,7.0
313,aberration,7.0
313,bokeh,7.0
313,autofocus,0.0
313,handling,2.0
313,value,7.0
313,reviews,2
313,views,"24,728"
313,last_date,"Thu November 15, 2012"
313,recommended_by,100% of reviewers
313,price,$850.00 
313,rating,6.5
313,description,This lens features a very broad zoom range and is similar to its K-series counterpart.
313,image_link,https://www.pentaxforums.com/lensreviews/data/48/Super-Multi-Coated_Takumar-Zoom_135-600mm_F67.jpg
313,lens_link,https://www.pentaxforums.com/lensreviews/S-M-C-Takumar-Zoom-135-600mm-F6.7.html
314,lens_name,SMC Pentax-DA 645 25mm F4 AL [IF] SDM AW
314,mount,9
314,focal_length,1
314,sharpness,9.3
314,aberration,8.7
314,bokeh,9.3
314,autofocus,0.0
314,handling,9.3
314,value,9.3
314,reviews,3
314,views,"49,654"
314,last_date,"Tue September 30, 2014"
314,recommended_by,100% of reviewers
314,price,"$5,500.00 "
314,rating,9.5
314,description,"The SMC Pentax-DA 645 25mm F4 AL [IF] SDM AW is an ultra wide-angle lens with a field of view of 95.5 degrees diagonally. It is identical to its D-FA series predecessor , except that its lens hood has been stretched to give better results on digital Pentax 645 bodies. As a consequence this lens will now produce vignetting on Pentax 645 film bodies, so you should go for the D-FA version if you also shoot film. This professional lens is fully weather-sealed and features silent autofocus. The Pentax DA 645 25mm lens became available in April, 2012 for $4,995 and was discontinued in mid-2015 for unknown reasons."
314,image_link,https://www.pentaxforums.com/lensreviews/data/12/1332343202_DA_645D_25mm_F4_Vertical_TranspBckgrnd_sm_large.jpg
314,lens_link,https://www.pentaxforums.com/lensreviews/smc-pentax-da-645-25mm-f4-al-if-sdm-aw.html
315,lens_name,SMC Pentax-D FA 645 25mm F4 AL [IF] SDM AW
315,mount,9
315,focal_length,1
315,sharpness,10.0
315,aberration,9.0
315,bokeh,10.0
315,autofocus,0.0
315,handling,10.0
315,value,9.0
315,reviews,2
315,views,"52,615"
315,last_date,"Mon November 4, 2013"
315,recommended_by,100% of reviewers
315,price,"$4,995.00 "
315,rating,9.5
315,description,"This ultra-wide-angle lens has a field of view that corresponds roughly to a 13mm lens on a Pentax APS-C DSLR or a 20mm lens on a full-frame 35mm SLR. Its image circle is big enough for use with current Pentax 645 film bodies. It was launched in April, 2011 with an MSRP of $4999.95. It features all the latest technologies from Pentax, including SDM autofocus, quick-shift manual focus, super-protect and aero bright coatings, a drop-in filter slot, and 11 weather seals. It uses the Pentax 645 AF2 mount, with support for SDM focusing only. This lens was succeeded by the DA 25mm F4 ."
315,image_link,https://www.pentaxforums.com/lensreviews/data/12/Pentax-645d-DFA_25mm_F4.jpg
315,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-D-FA-645-25mm-F4-Lens.html
316,lens_name,HD Pentax-D FA 645 35mm F3.5 AL [IF]
316,mount,9
316,focal_length,1
316,sharpness,9.7
316,aberration,8.7
316,bokeh,9.7
316,autofocus,0.0
316,handling,9.7
316,value,8.3
316,reviews,3
316,views,"33,790"
316,last_date,"Sun July 1, 2018"
316,recommended_by,100% of reviewers
316,price,"$1,599.33 "
316,rating,9.67
316,description,Extreme wide angle lens for the 645 format. This lens was introduced in 2015 and replaced its FA counterpart. It retained the optical design of the FA lens but with some tweaks of the aspherical elements and the aperture blades became rounded for a nicer bokeh. The lens elements are now HD coated for increased contrast and reduced flare and ghosting. The front element has SP coating which repels water and grease. The lens has an aperture ring which makes it fully backwards compatible with 645 film cameras. The petal-shaped bayonet lens hood has a removable piece which makes it easier to adjust a circular polarizer.
316,image_link,https://www.pentaxforums.com/lensreviews/data/12/HD645DFA35mm.jpg
316,lens_link,https://www.pentaxforums.com/lensreviews/hd-pentax-d-fa-645-35mm-f35-alif.html
317,lens_name,SMC Pentax-FA 645 35mm F3.5 AL [IF]
317,mount,9
317,focal_length,1
317,sharpness,9.2
317,aberration,8.0
317,bokeh,8.5
317,autofocus,0.0
317,handling,9.2
317,value,9.2
317,reviews,8
317,views,"57,803"
317,last_date,"Tue May 9, 2023"
317,recommended_by,100% of reviewers
317,price,$888.33 
317,rating,9.0
317,description,Extreme wide angle lens with autofocus. This lens uses a petal-shaped bayonet lens hood which might be preferable to the round hood of the A version of this lens. The field of view corresponds to that of a 24mm lens in the 24x36mm format. In 2015 this lens was replaced with the D FA 35mm F3.5 lens .
317,image_link,https://www.pentaxforums.com/lensreviews/data/12/SMC_Pentax-FA_645_35mm_F35.jpg
317,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-FA-645-35mm-F3.5-Lens.html
318,lens_name,SMC Pentax-A 645 35mm F3.5
318,mount,9
318,focal_length,1
318,sharpness,9.4
318,aberration,8.4
318,bokeh,8.3
318,autofocus,0.0
318,handling,9.8
318,value,9.6
318,reviews,19
318,views,"113,774"
318,last_date,"Tue May 9, 2023"
318,recommended_by,100% of reviewers
318,price,$489.98 
318,rating,9.17
318,description,"Extreme wide angle lens, manual focus. This lens uses a round hood as opposed to the petal-shaped hood of the FA and D FA versions. The field of view corresponds to that of a 24mm lens in the 24x36 mm format."
318,image_link,https://www.pentaxforums.com/lensreviews/data/12/SMC_Pentax-A_645_35mm_F35.jpg
318,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-645-35mm-F3.5-Lens.html
319,lens_name,SMC Pentax-FA 645 45mm F2.8
319,mount,9
319,focal_length,2
319,sharpness,8.8
319,aberration,8.3
319,bokeh,9.0
319,autofocus,0.0
319,handling,9.5
319,value,9.5
319,reviews,9
319,views,"55,742"
319,last_date,"Wed September 4, 2024"
319,recommended_by,100% of reviewers
319,price,$308.00 
319,rating,8.33
319,description,Autofocus wide angle lens with a field of view corresponding roughly to 30mm in the 24x36mm film format.
319,image_link,https://www.pentaxforums.com/lensreviews/data/12/SMC_Pentax-FA_645_45mm_F28.jpg
319,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-FA-645-45mm-F2.8-Lens.html
320,lens_name,SMC Pentax-A 645 45mm F2.8
320,mount,9
320,focal_length,2
320,sharpness,8.0
320,aberration,6.8
320,bokeh,7.6
320,autofocus,0.0
320,handling,9.4
320,value,9.6
320,reviews,7
320,views,"79,805"
320,last_date,"Wed May 17, 2023"
320,recommended_by,100% of reviewers
320,price,$188.00 
320,rating,8.83
320,description,Manual focus wide angle lens with a field of view corresponding roughly to 30mm in the 24x36mm film format.
320,image_link,https://www.pentaxforums.com/lensreviews/data/12/Pentax645_45mm.jpg
320,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-645-45mm-F2.8-Lens.html
321,lens_name,SMC Pentax-D FA 645 55mm F2.8 AL [IF] SDM AW
321,mount,9
321,focal_length,2
321,sharpness,9.8
321,aberration,9.6
321,bokeh,9.4
321,autofocus,0.0
321,handling,9.7
321,value,9.4
321,reviews,13
321,views,"78,664"
321,last_date,"Mon May 29, 2023"
321,recommended_by,100% of reviewers
321,price,$819.00 
321,rating,9.75
321,description,"This lens was introduced in 2010 with the PENTAX 645D camera and incorporates a high-performance, hybrid aspherical optical element in its optics. On the 645D its field of view is that of a standard lens; on a 645 film camera it will be a wide angle lens. According to PENTAX this lens offers exceptional image-resolving power with outstanding brightness levels even at the edges, while compensating various aberrations to a minimum. All lens characteristics are optimized for digital photography: for instance, flare and ghost images are minimized by applying exclusive lens coatings to optical elements and employing anti-reflection materials for the interior of the lens barrel. As the result, this lens can bring out the full potential of the PENTAX 645D medium-format digital SLR camera. The lens covers the full 645 format and can thus be used on 645 film cameras as well as on 645 digital cameras. The lens has a built-in motor (SDM) for the autofocus function. On a 645 film camera the lens can be used in manual focus mode only, and only in P and Tv exposure modes due to the lack of an aperture ring."
321,image_link,https://www.pentaxforums.com/lensreviews/data/12/smc_PENTAX-D_FA_645_55_2_8_AL_IF_SDM_AW.jpg
321,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-D-FA-645-55mm-F2.8-Lens.html
322,lens_name,SMC Pentax-A 645 55mm F2.8
322,mount,9
322,focal_length,2
322,sharpness,9.0
322,aberration,8.4
322,bokeh,8.1
322,autofocus,0.0
322,handling,10.0
322,value,9.1
322,reviews,11
322,views,"75,862"
322,last_date,"Tue February 8, 2022"
322,recommended_by,100% of reviewers
322,price,$181.18 
322,rating,8.91
322,description,Moderate wide angle lens in the 645 film format and more of a normal lens on a 645 digital camera. This is a manual focus lens.
322,image_link,https://www.pentaxforums.com/lensreviews/data/12/SMC_Pentax-A_645_55mm_F28.jpg
322,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-645-55mm-F2.8-Lens.html
323,lens_name,SMC Pentax-FA 645 75mm F2.8
323,mount,9
323,focal_length,3
323,sharpness,9.6
323,aberration,9.3
323,bokeh,9.0
323,autofocus,0.0
323,handling,9.1
323,value,9.5
323,reviews,14
323,views,"90,866"
323,last_date,"Tue August 27, 2024"
323,recommended_by,100% of reviewers
323,price,$281.56 
323,rating,9.38
323,description,"Autofocus normal lens, with a field of view in the 645 film format corresponding to a 50mm lens in the 24x36mm format. In the 645 digital format the field of view is like a (very) short telephoto lens."
323,image_link,https://www.pentaxforums.com/lensreviews/data/13/smc_Pentax-FA_645_75_2_8_aux-b.jpg
323,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-FA-645-75mm-F2.8-Lens.html
324,lens_name,SMC Pentax-A 645 75mm F2.8
324,mount,9
324,focal_length,3
324,sharpness,9.6
324,aberration,9.0
324,bokeh,9.2
324,autofocus,0.0
324,handling,9.5
324,value,9.6
324,reviews,17
324,views,"90,810"
324,last_date,"Sun May 28, 2023"
324,recommended_by,100% of reviewers
324,price,$187.00 
324,rating,9.47
324,description,"Manual focus normal lens, with a field of view in the 645 film format corresponding to a 50 mm lens in the 24x36mm format. In the 645 digital format the field of view is like a (very) short telephoto lens."
324,image_link,https://www.pentaxforums.com/lensreviews/data/13/SMC_Pentax-A_645_75mm_F28.jpg
324,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-645-75mm-F2.8-Lens.html
325,lens_name,SMC Pentax 645 LS 75mm F2.8
325,mount,9
325,focal_length,3
325,sharpness,9.0
325,aberration,10.0
325,bokeh,10.0
325,autofocus,0.0
325,handling,6.0
325,value,8.0
325,reviews,2
325,views,"57,975"
325,last_date,"Thu June 28, 2018"
325,recommended_by,100% of reviewers
325,price,$550.00 
325,rating,9.5
325,description,Normal lens in the 645 film format. In the 645 digital format it has the field of view of a short telephoto lens. The lens is manual focus only. This lens has a built-in leaf shutter which allows for high speed flash synchronization. The top speed with flash is 1/500s. The flash must be connected to the lens with an X-synch cord. The lens can also be used without the leaf shutter as an ordinary 645 lens. It has no A setting so Program and Tv exposure modes are not supported. While the lens was designed for use on Pentax 645 film cameras it will also work on the 645D and 645Z.
325,image_link,https://www.pentaxforums.com/lensreviews/data/13/Pentax645_LS75mm.jpg
325,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-645-LS-75mm-F2.8-Lens.html
326,lens_name,HD Pentax-D FA 645 90mm F2.8 ED AW SR Macro
326,mount,9
326,focal_length,4
326,sharpness,10.0
326,aberration,9.9
326,bokeh,9.6
326,autofocus,0.0
326,handling,8.6
326,value,9.0
326,reviews,8
326,views,"48,743"
326,last_date,"Sat February 25, 2023"
326,recommended_by,100% of reviewers
326,price,"$3,769.83 "
326,rating,9.86
326,description,"The HD Pentax-D FA 645 90mm ED AW SR Macro is a short telephoto lens designed for use with PENTAX 645 digital cameras where the focal length is ideal for macro and portraiture. Pentax promises a beautiful bokeh (out-of-focus effect) thanks in part to an aperture with 9 rounded blades. The lens provides up to 0.5x magnification and incorporates two ED (extra-low dispersion) elements and one glass-molded aspherical element in its optics. The lens covers the full 645 format and can thus be used on 645 film cameras as well as on 645 digital cameras. It has built-in Shake Reduction and is weather-sealed like all other modern medium format lenses from Pentax. It was the first Pentax medium format lens to feature Pentax HD coating, which is superior to the traditional SMC. The lens has a built-in motor for the autofocus function. On a 645 film camera the lens can be used in manual focus mode only, and only in P and Tv exposure modes due to the lack of an aperture ring."
326,image_link,https://www.pentaxforums.com/lensreviews/data/14/90mm_macro_pentax.jpg
326,lens_link,https://www.pentaxforums.com/lensreviews/hd-pentax-d-fa-645-90mm-f2.8-macro.html
327,lens_name,SMC Pentax-FA 645 120mm F4 Macro
327,mount,9
327,focal_length,4
327,sharpness,10.0
327,aberration,9.8
327,bokeh,9.6
327,autofocus,0.0
327,handling,9.6
327,value,10.0
327,reviews,10
327,views,"76,284"
327,last_date,"Sat June 13, 2020"
327,recommended_by,100% of reviewers
327,price,$705.50 
327,rating,10.0
327,description,Autofocus macro lens. The lens is also a fine short tele/portrait lens.
327,image_link,https://www.pentaxforums.com/lensreviews/data/14/Pentax645_120mmMacro.jpg
327,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-FA-645-120mm-F4-Macro-Lens.html
328,lens_name,SMC Pentax-A 645 120mm F4 Macro
328,mount,9
328,focal_length,4
328,sharpness,9.7
328,aberration,9.3
328,bokeh,8.9
328,autofocus,0.0
328,handling,9.2
328,value,9.7
328,reviews,19
328,views,"107,608"
328,last_date,"Tue October 4, 2022"
328,recommended_by,100% of reviewers
328,price,$227.37 
328,rating,9.68
328,description,Manual focus macro lens. The lens is also a fine short tele/portrait lens.
328,image_link,https://www.pentaxforums.com/lensreviews/data/14/SMC_Pentax-A_645_120mm_F4_Macro.jpg
328,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-645-120mm-F4-Macro-Lens.html
329,lens_name,SMC Pentax 645 LS 135mm F4
329,mount,9
329,focal_length,4
329,sharpness,10.0
329,aberration,9.7
329,bokeh,10.0
329,autofocus,0.0
329,handling,8.3
329,value,10.0
329,reviews,5
329,views,"33,934"
329,last_date,"Sat May 14, 2016"
329,recommended_by,100% of reviewers
329,price,$167.40 
329,rating,9.33
329,description,Manual focus moderate telephoto lens. This lens has a built-in leaf shutter which allows for high speed flash synchronization. The top speed with flash is 1/500s. The flash must be connected to the lens with an X-synch cord. The lens can also be used without the leaf shutter as an ordinary 645 lens. It has no A setting so Program and Tv exposure modes are not supported. Even though the lens was designed for the Pentax 645 film cameras it will also work on the 645D and 645Z.
329,image_link,https://www.pentaxforums.com/lensreviews/data/14/smc_Pentax_645_LS_135_4_0.jpg
329,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-645-LS-135mm-F4-Lens.html
330,lens_name,SMC Pentax-FA 645 150mm F2.8 [IF]
330,mount,9
330,focal_length,4
330,sharpness,9.7
330,aberration,9.6
330,bokeh,9.7
330,autofocus,0.0
330,handling,9.5
330,value,9.8
330,reviews,10
330,views,"76,617"
330,last_date,"Mon September 9, 2024"
330,recommended_by,100% of reviewers
330,price,$611.11 
330,rating,9.56
330,description,Medium telephoto lens with autofocus. This lens has internal focusing and is half a stop faster than its A-series counterpart.
330,image_link,https://www.pentaxforums.com/lensreviews/data/14/Pentax645_150mm_F28.jpg
330,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-FA-645-150mm-F2.8-Lens.html
331,lens_name,SMC Pentax-A 645 150mm F3.5
331,mount,9
331,focal_length,4
331,sharpness,9.7
331,aberration,9.3
331,bokeh,9.0
331,autofocus,0.0
331,handling,9.8
331,value,9.3
331,reviews,10
331,views,"63,578"
331,last_date,"Thu December 22, 2022"
331,recommended_by,100% of reviewers
331,price,$131.11 
331,rating,9.2
331,description,"Medium telephoto lens, manual focus."
331,image_link,https://www.pentaxforums.com/lensreviews/data/14/smc_Pentax-A_645_150-3_5_070106_54k_es80s2s0x800.jpg
331,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-645-150mm-F3.5-Lens.html
332,lens_name,SMC Pentax-FA 645 200mm F4 [IF]
332,mount,9
332,focal_length,4
332,sharpness,9.3
332,aberration,8.6
332,bokeh,9.0
332,autofocus,0.0
332,handling,9.6
332,value,9.3
332,reviews,12
332,views,"60,527"
332,last_date,"Mon October 4, 2021"
332,recommended_by,92% of reviewers
332,price,$524.70 
332,rating,9.78
332,description,Telephoto lens featuring internal focusing and autofocus.
332,image_link,https://www.pentaxforums.com/lensreviews/data/14/IMGP1129.jpg
332,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-FA-645-200mm-F4-Lens.html
333,lens_name,SMC Pentax-A 645 200mm F4
333,mount,9
333,focal_length,4
333,sharpness,7.0
333,aberration,7.0
333,bokeh,8.5
333,autofocus,0.0
333,handling,9.0
333,value,8.0
333,reviews,3
333,views,"46,140"
333,last_date,"Sat May 4, 2019"
333,recommended_by,67% of reviewers
333,price,$260.00 
333,rating,8.0
333,description,"Telephoto lens, manual focus."
333,image_link,https://www.pentaxforums.com/lensreviews/data/14/smc_Pentax-A_645_200_4_0.jpg
333,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-645-200mm-F4-Lens.html
334,lens_name,SMC pentax-FA* 645 300mm F4 ED [IF]
334,mount,9
334,focal_length,4
334,sharpness,9.5
334,aberration,9.3
334,bokeh,9.5
334,autofocus,0.0
334,handling,9.3
334,value,9.8
334,reviews,6
334,views,"46,734"
334,last_date,"Sat September 17, 2022"
334,recommended_by,100% of reviewers
334,price,"$1,191.67 "
334,rating,9.5
334,description,"Autofocus telephoto lens featuring internal focusing. This is a ""star"" lens promising superior optical performance."
334,image_link,https://www.pentaxforums.com/lensreviews/data/14/smc_Pentax-FA_645_300_4_0.jpg
334,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-FA-Star-645-300mm-F4-Lens.html
335,lens_name,SMC Pentax-FA 645 300mm F5.6 ED [IF]
335,mount,9
335,focal_length,4
335,sharpness,9.5
335,aberration,9.5
335,bokeh,9.5
335,autofocus,0.0
335,handling,9.5
335,value,10.0
335,reviews,3
335,views,"34,140"
335,last_date,"Fri November 27, 2020"
335,recommended_by,100% of reviewers
335,price,"$1,225.00 "
335,rating,9.67
335,description,"An autofocus telephoto lens, one stop slower and about half the weight of its ""star"" counterpart ."
335,image_link,https://www.pentaxforums.com/lensreviews/data/14/SMC_Pentax-FA_645_300mm_F56.jpg
335,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-FA-645-300mm-F5.6-Lens.html
336,lens_name,SMC Pentax-A* 645 300mm F4 ED [IF]
336,mount,9
336,focal_length,4
336,sharpness,9.9
336,aberration,9.5
336,bokeh,9.6
336,autofocus,0.0
336,handling,9.1
336,value,9.6
336,reviews,12
336,views,"63,673"
336,last_date,"Sat November 26, 2022"
336,recommended_by,100% of reviewers
336,price,$635.73 
336,rating,9.58
336,description,Manual focus telephoto lens featuring internal focusing. This lens is a member of Pentax' top shelf star lenses.
336,image_link,https://www.pentaxforums.com/lensreviews/data/14/Pentax645_300mm.jpg
336,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-Star-645-300mm-F4-Lens.html
337,lens_name,SMC Pentax-FA 645 400mm F5.6 ED [IF]
337,mount,9
337,focal_length,4
337,sharpness,9.7
337,aberration,8.3
337,bokeh,8.5
337,autofocus,0.0
337,handling,9.7
337,value,9.6
337,reviews,11
337,views,"53,582"
337,last_date,"Fri September 6, 2024"
337,recommended_by,100% of reviewers
337,price,"$1,210.45 "
337,rating,9.27
337,description,Autofocus telephoto lens with internal focusing and a tripod mount. It is relatively light for a 400mm medium format lens.
337,image_link,https://www.pentaxforums.com/lensreviews/data/14/SMC_Pentax_FA645_400mm.jpg
337,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-FA-645-400mm-F5.6-Lens.html
338,lens_name,SMC Pentax-A* 645 600mm F5.6 ED [IF]
338,mount,9
338,focal_length,5
338,sharpness,9.7
338,aberration,9.1
338,bokeh,8.7
338,autofocus,0.0
338,handling,7.6
338,value,9.0
338,reviews,9
338,views,"61,805"
338,last_date,"Fri January 19, 2024"
338,recommended_by,100% of reviewers
338,price,"$2,693.75 "
338,rating,9.33
338,description,The longest lens available for Pentax 645. This manual focus lens is a member of Pentax's star series of quality lenses. It features internal focusing and a tripod mount. It is heavy and not suited for handheld photography. Includes a drop-in circular polarizer and a two-stage built-in hood.
338,image_link,https://www.pentaxforums.com/lensreviews/data/14/SMC_Pentax-A_645_600mm_F56.jpg
338,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-Star-645-600mm-F5.6-Lens.html
339,lens_name,HD Pentax-DA 645 28-45mm F4.5 ED AW SR
339,mount,9
339,focal_length,6
339,sharpness,10.0
339,aberration,9.4
339,bokeh,8.6
339,autofocus,0.0
339,handling,7.9
339,value,8.3
339,reviews,8
339,views,"45,063"
339,last_date,"Sat July 20, 2024"
339,recommended_by,100% of reviewers
339,price,"$3,832.67 "
339,rating,9.29
339,description,"The HD Pentax-DA 645 28-45mm F4.5 is a wide-angle zoom for digital Pentax medium format cameras, such as the 645Z and 645D. This lens features the latest Pentax lens technologies, including HD and Aero Bright (nano) coating, DC in-lens autofocus, Super Protect front element coating, and in-lens Shake Reduction. It corresponds roughly to a 22-36mm zoom on 35mm film and offers a diagonal field of view of 89-63 degrees. You may wish to consider this lens if the SMC Pentax-DA 645 25mm F4 AL [IF] SDM AW is too wide or restrictive for your needs. The US retail price is $4999. In the UK, the lens retails for 3399 pounds."
339,image_link,https://www.pentaxforums.com/lensreviews/data/22/pentax_28-45mm_nohood.jpg
339,lens_link,https://www.pentaxforums.com/lensreviews/hd-pentax-da-645-28-45mm-f45-ed-aw-sr.html
340,lens_name,SMC Pentax-FA 645 33-55mm F4.5 AL
340,mount,9
340,focal_length,6
340,sharpness,8.3
340,aberration,8.3
340,bokeh,6.7
340,autofocus,0.0
340,handling,9.0
340,value,8.0
340,reviews,5
340,views,"52,054"
340,last_date,"Mon April 5, 2021"
340,recommended_by,100% of reviewers
340,price,$399.50 
340,rating,8.0
340,description,"Wide angle autofocus zoom. It is a good lens for sweeping landscape photos, in particular on film. Om a digital 645 camera the HD Pentax-DA 645 28-45mm is more suitable due to its wider field of view."
340,image_link,https://www.pentaxforums.com/lensreviews/data/22/smc_Pentax-FA_645_33-55_4_5.jpg
340,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-FA-645-33-55mm-F4.5-Zoom-Lens.html
341,lens_name,SMC Pentax-FA 645 45-85mm F4.5
341,mount,9
341,focal_length,6
341,sharpness,9.6
341,aberration,9.2
341,bokeh,8.3
341,autofocus,0.0
341,handling,9.2
341,value,9.6
341,reviews,18
341,views,"102,296"
341,last_date,"Thu August 4, 2022"
341,recommended_by,100% of reviewers
341,price,$809.70 
341,rating,9.44
341,description,"Autofocus zoom reaching from wide angle to normal focal length. It is a versatile lens for landscape as well as general photography and it replaces three prime lenses, 45mm, 55mm, and 75mm."
341,image_link,https://www.pentaxforums.com/lensreviews/data/22/smc_Pentax-FA_645_45-85_F4_5_070106_55k_es80s2s0x800.jpg
341,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-FA-645-45-85mm-F4.5-Zoom-Lens.html
342,lens_name,SMC Pentax-A 645 45-85mm F4.5
342,mount,9
342,focal_length,6
342,sharpness,9.0
342,aberration,8.3
342,bokeh,8.3
342,autofocus,0.0
342,handling,8.3
342,value,10.0
342,reviews,3
342,views,"33,388"
342,last_date,"Sun March 3, 2019"
342,recommended_by,100% of reviewers
342,price,$387.50 
342,rating,9.33
342,description,"The SMC Pentax-A 645 45-85mm is a manual focus zoom reaching from wide angle to normal focal lengths on Pentax medium format cameras. It is a versatile lens for landscape and general photography and it replaces three prime lenses, 45mm, 55mm, and 75mm."
342,image_link,https://www.pentaxforums.com/lensreviews/data/22/smc_pentax-A_645_45-85_4_5.jpg
342,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-645-45-85mm-F4.5-Zoom-Lens.html
343,lens_name,SMC Pentax-FA 645 55-110mm F5.6
343,mount,9
343,focal_length,6
343,sharpness,8.0
343,aberration,7.7
343,bokeh,7.7
343,autofocus,0.0
343,handling,8.7
343,value,8.0
343,reviews,3
343,views,"28,485"
343,last_date,"Thu August 27, 2020"
343,recommended_by,67% of reviewers
343,price,$603.00 
343,rating,8.0
343,description,Autofocus zoom reaching from normal/moderate wide angle to very short tele.
343,image_link,https://www.pentaxforums.com/lensreviews/data/22/smc_pentax-FA_645_55-110_5_6.jpg
343,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-FA-645-55-110mm-F5.6-Zoom-Lens.html
344,lens_name,SMC Pentax-FA 645 80-160mm F4.5
344,mount,9
344,focal_length,6
344,sharpness,9.1
344,aberration,8.9
344,bokeh,9.4
344,autofocus,0.0
344,handling,8.9
344,value,9.6
344,reviews,10
344,views,"69,053"
344,last_date,"Thu May 19, 2022"
344,recommended_by,100% of reviewers
344,price,$396.57 
344,rating,9.44
344,description,Autofocus zoom reaching from short to medium tele. It is relatively compact and quite suitable for street photography.
344,image_link,https://www.pentaxforums.com/lensreviews/data/22/SMC_Pentax-FA_645_80-160mm.jpg
344,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-FA-645-80-160mm-F4.5-Zoom-Lens.html
345,lens_name,SMC Pentax-A 645 80-160mm F4.5
345,mount,9
345,focal_length,6
345,sharpness,8.7
345,aberration,8.8
345,bokeh,8.7
345,autofocus,0.0
345,handling,8.2
345,value,9.8
345,reviews,7
345,views,"56,864"
345,last_date,"Sun March 3, 2019"
345,recommended_by,100% of reviewers
345,price,$139.67 
345,rating,9.0
345,description,The Pentax-A 645 80-160mm lens is a manual focus zoom going from a very short to medium tele.
345,image_link,https://www.pentaxforums.com/lensreviews/data/22/smc_Pentax-A_645_80-160_4_5.jpg
345,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-A-645-80-160mm-F4.5-Zoom-Lens.html
346,lens_name,SMC Pentax-FA 645 150-300mm F5.6 ED [IF]
346,mount,9
346,focal_length,6
346,sharpness,8.0
346,aberration,8.1
346,bokeh,8.0
346,autofocus,0.0
346,handling,9.4
346,value,8.1
346,reviews,9
346,views,"49,181"
346,last_date,"Mon April 5, 2021"
346,recommended_by,78% of reviewers
346,price,"$1,212.00 "
346,rating,8.25
346,description,Autofocus zoom lens with an angle of view from medium tele to tele.
346,image_link,https://www.pentaxforums.com/lensreviews/data/22/smc_Pentax-FA_645_150-300_4_5.jpg
346,lens_link,https://www.pentaxforums.com/lensreviews/SMC-Pentax-FA-645-150-300mm-F5.6-Zoom-Lens.html
347,lens_name,SMC Pentax 67 / S-M-C Takumar 6x7 / Takumar 6x7 35mm F4.5 Fish Eye
347,mount,10
347,focal_length,1
347,sharpness,6.8
347,aberration,5.8
347,bokeh,6.3
347,autofocus,0.0
347,handling,8.3
347,value,8.0
347,reviews,8
347,views,"57,521"
347,last_date,"Thu May 6, 2021"
347,recommended_by,88% of reviewers
347,price,$541.25 
347,rating,8.0
347,description,"A fish-eye lens with an angle of view 180 degrees diagonally. This lens came in three variants with the same optics and dimensions. The first version weighs 920g, the other are a little bit lighter at 900g. The photo shows the middle variant, from 1971."
